Ticker,MaxDrawdown,DebtToEquity,ReturnSD,PriceChange12M,RSI,EarningsGrowth,ROE,ROA,OperatingMargin,EBITDAMargin,LogMarketCap,RevenueGrowth,PE,Sector,MaxDrawdown_ZScore,DebtToEquity_ZScore,ReturnSD_ZScore,PriceChange12M_ZScore,RSI_ZScore,EarningsGrowth_ZScore,ROE_ZScore,ROA_ZScore,OperatingMargin_ZScore,EBITDAMargin_ZScore,LogMarketCap_ZScore,RevenueGrowth_ZScore,PE_ZScore,Risk_Score,Momentum_Score,Quality_Score,Size_Score,Growth_Score
SOLS,0.17061188287712187,165.217,0.03416235250680613,0.7402892,53.52952933777614,-0.372,0.10743,,0.18246001,0.22708,23.316734170781015,0.106,70.78151,basic-materials,-1.0572261474649431,0.6705567149061019,1.0165125475825567,0.7432399281101338,0.4007971936355887,-0.527998683788307,0.062313850499664626,-1.4236709368725488e-16,0.20763748989227415,0.05222312502981659,-0.16115130446884499,-0.1765495703932427,1.0771990914017369,0.20994770500790516,0.20534614598580517,0.0805436163554388,-0.16115130446884499,-0.1765495703932427
LIN,0.1918483544967146,65.642,0.010664130801253622,0.071291685,49.4886710056113,0.134,0.18229,0.07237,0.28471002,0.39215,26.161804295539913,0.082,33.003315,basic-materials,-0.8707400126260517,-0.3976738684522126,-1.5465186769670305,-0.387157112438088,0.021176578130133752,-0.2332746529037143,0.42841663939073926,0.3180063458735201,0.8733441138562993,1.1177941783756415,2.438725293887361,-0.2616275992955439,-0.08802046647233784,-0.9383108526817651,-0.19975172907055616,0.6843903193740501,2.438725293887361,-0.2616275992955439
FCX,0.248960993620583,33.008,0.02978202670397986,0.63661265,47.61551367592505,1.531,0.15630999,0.077659994,0.31072,0.37027,25.27146400670497,0.088,34.767197,basic-materials,-0.36921059138112466,-0.7477681376695384,0.5387354652558923,0.5680589107423044,-0.15479819751934862,0.5804199541037484,0.30136141475250783,0.4265425307226557,1.0426841068320634,0.9765529192297843,1.6251162157238366,-0.24035809206996864,-0.03361580780132294,-0.19274775459825688,0.33122688910890136,0.6867852428842528,1.6251162157238366,-0.24035809206996864
RPM,0.26590284157378097,92.065,0.017993149110954773,-0.0593822,50.32773432695732,0.0,0.22903,0.08129,0.06436,0.14945,23.331287944022154,0.089,20.418112,basic-materials,-0.22043730180578872,-0.11421058244591842,-0.7471176410741311,-0.6079552014727515,0.10000283441385269,-0.31132409981781595,0.6569985837237452,0.5010203093778814,-0.5612617889167706,-0.44889931315541637,-0.14785180294227762,-0.2368131741990394,-0.4761947737788536,-0.36058850844194607,-0.2730921556255716,0.03696444775735992,-0.14785180294227762,-0.2368131741990394
SON,0.18395329200387442,139.636,0.019578862861467258,0.08879447,40.681234176332126,0.236,0.20149,0.038340002,0.08723,0.16716999,22.29457146767076,-0.019,7.9672666,basic-materials,-0.9400697824190201,0.39612632019970917,-0.5741584313650504,-0.35758286750931295,-0.806242825203698,-0.17386387987954738,0.5223142288471729,-0.38019598731319443,-0.4123648793706761,-0.3345120325497492,-1.0952220918291666,-0.6196643042593948,-0.8602249947077905,-0.37270063119478714,-0.44589652419751946,-0.1511896675966117,-1.0952220918291666,-0.6196643042593948
LPX,0.3382968847595135,21.85,0.026032902505094695,-0.14381796,53.69385082571413,-0.703,0.047930002,0.04271,0.066199996,0.12432,22.397794533992535,-0.207,65.28205,basic-materials,0.4152843727218914,-0.8674700392423437,0.12980569572416015,-0.7506252878039988,0.41623446444888457,-0.7207924668373193,-0.22867085704526402,-0.29053560003896434,-0.5492823521884289,-0.6111201926040174,-1.0008949846675128,-1.2861088639940874,0.9075753613705334,-0.1074599902654307,-0.35172776339747786,-0.4199022504691686,-1.0008949846675128,-1.2861088639940874
DD,0.17309714097584894,22.594,0.019269727709282935,0.75126815,53.496627209573255,,0.00896,0.01983,0.13801,0.22448999,23.69945425547979,0.043,127.42105,basic-materials,-1.0354020805855342,-0.8594884820842359,-0.6078768572775561,0.7617909276431096,0.39770618545537195,0.0,-0.41925363042611835,-0.7599705198797478,-0.08175774921104882,0.03550391691279821,0.18858523920020515,-0.39987939626178337,2.8241724382487994,-0.8342558066491087,0.3864990376994939,-0.3063694956510292,0.18858523920020515,-0.39987939626178337
PKG,0.17209657686095042,95.185,0.016974767163301593,0.13861442,55.36546094108727,-0.155,0.16313,0.08369,0.13447,0.21303,23.69391538790702,0.106,26.59903,basic-materials,-1.0441884429242652,-0.08073953629901462,-0.8581960351355831,-0.27340269825971514,0.573274778342574,-0.4016051764721873,0.33471466991233967,0.5502617345360056,-0.10480519388936857,-0.03847338735589159,0.18352372171474052,-0.1765495703932427,-0.2855523532181067,-0.661041338119621,-0.03391103212977614,0.18542445580077127,0.18352372171474052,-0.1765495703932427
AVY,0.21486766479663885,164.751,0.014683532169297835,-0.09711659,43.288581917279814,0.043,0.30857,0.082650006,0.12604,0.16023001,23.2220199741943,0.07,17.913288,basic-materials,-0.668598042840005,0.6655575137828784,-1.1081088543266913,-0.6717145456055805,-0.5612941353729798,-0.2862783817782162,1.0459889100448254,0.5289239067377146,-0.1596893629962149,-0.37931146187548337,-0.2477028523885211,-0.30416661374669446,-0.5534528300155894,-0.3703831277946059,-0.5064290209189255,0.2589779979777105,-0.2477028523885211,-0.30416661374669446
GPK,0.6122633007195788,178.202,0.026681134804659497,-0.4860794,59.97666446516612,,0.08554,0.03795,0.041279998,0.14342,21.926746129608386,0.017,12.23913,basic-materials,2.821095418136805,0.8098584886937765,0.20051060460471515,-1.3289403191681628,1.006476780525591,0.0,-0.04473918247957154,-0.38819775993591055,-0.7115259327784969,-0.4878245779017381,-1.431347546308735,-0.49204726090594303,-0.7284648938812042,1.2771548371450987,-0.10748784621419061,-0.40807186327392925,-1.431347546308735,-0.49204726090594303
CF,0.24867967245382674,43.847,0.02647176583654628,0.20845437,44.31684129416816,1.151,0.273,0.11338,0.33585,0.46402,23.57167195401552,0.194,10.121621,basic-materials,-0.3716809874985446,-0.6314884360072661,0.1776740168216022,-0.15539497622499904,-0.46469375360594956,0.3590857016607736,0.8720338445778802,1.1594191982629662,1.206294921737763,1.5817342741166267,0.07181545824824952,0.1354032022485284,-0.7937767199431527,-0.2751651355614028,-0.08700100939005832,1.2048705596738092,0.07181545824824952,0.1354032022485284
APD,0.22390714903454675,101.611,0.015579244936715886,-0.00028705597,39.40842437683748,,0.12353,0.03599,0.23595,0.31111,24.85109823071382,0.088,29.32842,basic-materials,-0.589218638075361,-0.011802054715680153,-1.0104104063382753,-0.5081028486246503,-0.9258176283239727,0.0,0.14105089165844503,-0.42841159048171185,0.5558882202224663,0.5946592770419913,1.2409783576659947,-0.24035809206996864,-0.2013678491922811,-0.5371436997097722,-0.4779734923162076,0.21579669961029768,1.2409783576659947,-0.24035809206996864
SMG,0.2385111560499894,,0.022586622321128933,0.029488802,46.55016162241931,0.085,,0.088199995,0.27681,0.16188999,21.956622925762282,0.05,16.954023,basic-materials,-0.46097488505203355,1.524526198588048e-16,-0.24609184370383702,-0.4577909401729841,-0.2548832707976246,-0.26181512229767684,0.0,0.6427944767260115,0.8219104206620562,-0.368595846456976,-1.404045588976152,-0.3750649711652788,-0.5830401181108538,-0.23568890958529012,-0.3248297777560952,0.2740272627327729,-1.404045588976152,-0.3750649711652788
SCCO,0.3022161120340025,62.412,0.02978389071891109,1.1447263,52.07738050102024,0.667,0.46343,0.23809,0.58341,0.60826,25.795977282234166,0.362,32.368866,basic-materials,0.0984443642633638,-0.4323249835337828,0.5389387797250311,1.4266124230407098,0.26437428793093043,0.07717575907551093,1.8033316550043739,3.718126753041993,2.8180535105978923,2.5128420994913276,2.104425944755938,0.7309494045646368,-0.1075892252040256,0.06835272015153737,0.5893874900157171,2.713088504533897,2.104425944755938,0.7309494045646368
EXP,0.2830850779599554,121.83,0.021238644162781966,0.117578745,61.481624771993374,-0.044,0.28914,0.09909,0.17377001,0.31538,22.6468005550141,0.019,16.80699,basic-materials,-0.06955306317409446,0.20510534337542455,-0.39312042114881646,-0.30894642485477464,1.1478610882706655,-0.33695227641647624,0.9509665057146949,0.8662275459673022,0.15106057061131387,0.622223270485904,-0.773348773672583,-0.4849574251640846,-0.5875751608055325,-0.08585604698249545,0.1673207956664715,0.6476194731948037,-0.773348773672583,-0.4849574251640846
PPG,0.25677453335741035,93.736,0.018181274067048312,0.023833275,51.391559162734545,0.042,0.20748,0.06277,0.1374,0.16829,23.94944461978336,0.067,16.186247,basic-materials,-0.30059670622015056,-0.09628426253839394,-0.726598210173076,-0.467347016003162,0.19994443239889823,-0.28686084033727666,0.5516083205578,0.12104064524102355,-0.08572920154262371,-0.3272820680773565,0.4170309609106586,-0.31480136735948216,-0.6067211756962234,-0.3744930596438735,-0.18475447464718012,0.06490942404471081,0.4170309609106586,-0.31480136735948216
AXTA,0.2847905326870333,127.564,0.01955572566952961,0.007201314,55.89773683793463,-0.067,0.16169001,0.06363,0.13557,0.19436,22.608114509921215,-0.006,17.994152,basic-materials,-0.054576768340726466,0.2666191185697662,-0.5766820838408707,-0.49544984011143,0.6232797245619234,-0.3503488232748668,0.3276723996081016,0.13868548925601804,-0.09764355853734835,-0.15899323691042327,-0.808700782202941,-0.573580371937315,-0.550958684534898,-0.12154657787061034,-0.07417297960812448,0.05243027335408701,-0.808700782202941,-0.573580371937315
AA,0.15795791564587386,37.019,0.03286836681111078,1.918797,57.12360887571932,-0.227,0.15427,0.04241,0.13937001,0.13402,23.743125152844605,-0.052,19.907692,basic-materials,-1.1683458043271637,-0.7047385331518362,0.8753731122777977,2.7345503582886312,0.7384449343418555,-0.4435421927245404,0.2913848447777561,-0.29669077818372974,-0.07290329857913877,-0.5485040950850588,0.22849249600204663,-0.7366465940000589,-0.4919380184396979,-0.3325704084004007,1.009817699968649,-0.1566783317675428,0.22849249600204663,-0.7366465940000589
SHW,0.1993932578324105,329.521,0.015472013195051086,-0.14517218,38.97095568721973,0.075,0.60723,0.09445,0.14163,0.1904,25.03992376319927,0.068,29.15931,basic-materials,-0.8044851334723571,2.4331934989192026,-1.0221065383091799,-0.7529134970214145,-0.9669158603246192,-0.26763970788828145,2.506585476037456,0.7710274573282623,-0.058189458325309265,-0.18455609734084344,1.413530548492107,-0.3112564494885529,-0.2065838283948895,0.20220060904588855,-0.6624896884114384,0.7587168444248914,1.413530548492107,-0.3112564494885529
STLD,0.20327535896201754,45.994,0.021833127627103877,0.91695523,74.63278887154819,0.931,0.15247,0.06657,0.103369996,0.121800005,24.348058818346825,0.191,27.853317,basic-materials,-0.7703948171673551,-0.6084556359824577,-0.32827808113568135,1.0417503904059517,2.3833542928571267,0.23094481866747238,0.2825819457662155,0.19900623507472007,-0.30728418306607064,-0.6273874351470368,0.7812918336388799,0.12476844863574073,-0.2468654931500912,-0.5690428447618313,1.2186831673101837,-0.11327085934304296,0.7812918336388799,0.12476844863574073
EMN,0.30020384726759014,89.616,0.024357112436149,-0.034855604,53.862668071236385,-0.408,0.06633,0.035269998,0.09784,0.15858,22.88379547691932,-0.049,21.927746,basic-materials,0.08077384510732318,-0.14048320809135664,-0.052978445404400824,-0.5665129077250358,0.4320940916332805,-0.5489671919144836,-0.1386856769305139,-0.44318405906367014,-0.3432876511116441,-0.38996271827416973,-0.5567785225463976,-0.7260118403872714,-0.4296320657926285,-0.03756260279614476,-0.22779533600207966,-0.3287800263449995,-0.5567785225463976,-0.7260118403872714
FWONK,0.2484076729185022,59.879,0.01512762486982251,-0.068342745,51.20022442196154,-0.497,0.0273,0.022230001,0.15955,0.21489,23.847940583721535,0.183,39.64629,communication-services,-0.5035269191442455,-0.41476594076475476,-0.9244508392513408,-0.35702832182673677,0.3413449287895424,-0.7500205598795909,0.09418391957494347,-0.30664306109382594,0.15245650925233767,0.038125843137930146,0.002849482503008096,-0.13577989990207687,0.5083942708089196,-0.6142478997201137,-0.2552346509722618,-0.00546919728215366,0.002849482503008096,-0.13577989990207687
T,0.2059361070583021,125.175,0.013526911700394993,-0.11206585,40.65419863129841,-0.113,0.18370001,0.041160002,0.22723,0.35101002,25.87261209768408,0.029,8.157894,communication-services,-0.7293336944913343,0.01355236704296985,-1.08567206459455,-0.4163508864051141,-0.5099418929635607,-0.386994370594059,0.3967628076955726,0.004888107002238491,0.15387741224940246,0.9336719373999816,1.0834683152834261,-0.19189148611758922,-1.029131296413516,-0.6004844640143049,-0.4377623833209113,0.3723000660867988,1.0834683152834261,-0.19189148611758922
IRDM,0.5074099896711678,381.969,0.038553265656085814,1.0015461,62.0155003949958,-0.259,0.21393,0.05501,0.23150998,0.50076,22.423381859148144,0.019,52.30303,communication-services,0.8734997284216316,1.6980287750186012,1.4349415766690832,1.094573756735571,1.2143659219316516,-0.5250199529786623,0.4552471822304447,0.2328176277174332,0.15396726798831173,1.9188907884170499,-0.7574738467677452,-0.195535095612103,1.1264016582822887,1.3354900267031053,0.5946399085628534,0.6902307165883099,-0.7574738467677452,-0.195535095612103
MTCH,0.24606842567591114,,0.019764689377064146,0.19162273,54.139178665504794,0.52,,0.15228,0.27365,0.3145,22.854815825486728,0.039,13.790077,communication-services,-0.5159638958812875,0.0,-0.4574132486751527,-0.004312779807567935,0.5785805535571933,0.21143161330631008,-6.712156866969704e-18,1.8335907455162217,0.15485197367262574,0.6934691677234169,-0.5272065338177138,-0.18824787662307543,-0.7541212463056743,-0.3244590481854801,0.2618997956853118,0.6704779717280661,-0.5272065338177138,-0.18824787662307543
VZ,0.133153781573657,192.045,0.013985108759420344,0.08412695,54.190407638579146,0.043,0.17198,0.0508,0.25186002,0.36725,26.019748869331757,0.029,11.660976,communication-services,-1.1162924017367122,0.4521955495212616,-1.039523202502573,-0.15016073253080292,0.5827158127093898,-0.2395149811968117,0.3740887196660216,0.1635336262171463,0.15439450547097114,1.0405162550829636,1.1619989635098196,-0.19189148611758922,-0.8580816774022236,-0.5678733515726745,0.06434669966059171,0.4331332766092757,1.1619989635098196,-0.19189148611758922
CHTR,0.6644588938322925,459.525,0.03033460639587351,-0.63511324,24.159456290989326,0.089,0.27504998,0.054130003,0.23879999,0.40221,23.735695158119228,-0.01,3.897457,communication-services,1.7084749854476389,2.2067682794344288,0.6071715914420454,-1.1260102889298595,-1.8414156690802328,-0.19602746893864897,0.5734927986492357,0.21833551050407263,0.1541203175902271,1.2705213010372716,-0.0570587643226298,-0.20610156314619302,-1.2371612899082767,1.5074716187747044,-1.0544844756495804,0.5541174819452017,-0.0570587643226298,-0.20610156314619302
SIRI,0.17439777767893608,84.878,0.02240820780562064,0.3885231,66.07687476209065,0.218,0.07375,0.04407,0.21999,0.28878,23.01953310726165,0.011,12.508475,communication-services,-0.8970121945125116,-0.2507814795897163,-0.19116237474646705,0.2628373897613908,1.5422045357888912,-0.07407335847554058,0.18404829588286842,0.05277796586158088,0.1537254125789127,0.524254929109435,-0.4392927188887834,-0.19844998320771404,-0.8166997225800265,-0.44631868294956495,0.5769895223582471,0.22870165085819927,-0.4392927188887834,-0.19844998320771404
