Sector,Ticker,Risk_Score,Momentum_Score,Quality_Score,Size_Score,Growth_Score,PE,PE_ZScore,composite_z_score
consumer-cyclical,CMG,0.0118360747908615,-0.0460535178197466,0.3244370626646311,1.050183635673336,-0.0543531354258438,34.462963,-0.0109516121857996,0.3309171378910314
consumer-cyclical,LULU,0.3909812497071479,-0.5902673970100398,0.3795646436166756,-0.0403169860454018,-0.3276742988509787,9.6720915,-0.4235938479097837,-0.12345637943432992
consumer-cyclical,ROST,-0.9477350276365276,1.0414099619091848,0.1963753247145812,1.5159495541394532,0.5633526939149608,35.312237,0.0031844911820166,0.7388150194989851
consumer-cyclical,AS,-0.2031771514016424,-0.1811353176303346,-0.095900937746407,6.190822742427539e-15,1.191991369792771,44.949364,0.1635937624428503,0.5608539904429527
consumer-cyclical,LOPE,-0.217661479925944,-0.2882041499938336,0.6914833631213874,-1.1473992377146416,-0.196480140406914,17.55314,-0.2924143743326184,-0.3847614392712504
consumer-cyclical,M,-0.0572402558123351,1.1647943601297026,-0.3449619992199753,-0.6731806801810086,-0.447935610758038,10.298755,-0.4131630799681801,-0.4383832253758591
consumer-cyclical,CHDN,-0.2373018841196009,-0.5654461892991365,0.3288962093102257,-0.7649809797935901,-0.2948757592399625,14.312395,-0.3463563368897364,-0.3684476127680135
consumer-cyclical,RCL,0.1147629855323249,-0.0841711223095292,0.3704364088964322,1.5642568367296876,-0.2074129869439194,19.881323,-0.2536619392560794,0.42211419942880807
consumer-cyclical,APTV,0.0440688671268233,-0.6260489136143979,-0.1441173871775151,-0.1464425379360126,-0.2675436428974491,34.644173,-0.0079353850420486,-0.20845041982753226
consumer-cyclical,HOG,0.053172669559128,-0.399746806612226,-0.3488418565903675,6.190822742427539e-15,-0.8852494722382539,13.709498,-0.356391513184014,-0.48634205416086757
consumer-cyclical,MAR,-0.8357638784138636,-0.1073737448189102,0.9237661902129156,6.190822742427539e-15,0.1260388324347451,39.369587,0.0707187840008353,0.12196292703446701
consumer-cyclical,COLM,-0.5201874351880917,-0.156947281913445,-0.1862708027232834,-1.340066148578089,-0.4807341503690542,15.503917,-0.3265235406931883,-0.7010139285450384
consumer-cyclical,SCI,-0.6901506307413628,0.6525830006999361,0.081256492398297,-0.1613880241450125,-0.3659392617304976,22.503918,-0.2100090380582114,-0.24089968578157792
